ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
523,Приморская 3,alex,1417272230376,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272230490,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272231718,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272233023,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272234269,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272235482,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272236811,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272238069,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272239266,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272240517,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272242069,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272243282,3G,HSDPA,1,250,2,7803,8294913,-1,-113
,ServiceLog,alex,1417272244581,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272247256,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272249931,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272252773,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272254013,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272255215,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272256494,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272257682,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272258908,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272260130,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272261367,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272262583,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272263822,3G,HSDPA,1,250,2,7803,8312380,-1,-113
524,Приморская 4,alex,1417272263956,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272265167,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272266376,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272267563,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272269001,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272270247,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272271470,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272272719,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272273994,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272275218,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272276449,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272277694,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272278941,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272280139,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272281348,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272282621,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272283859,3G,HSDPA,1,250,2,7803,8312380,-1,-113
,ServiceLog,alex,1417272285058,3G,HSDPA,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272286263,3G,HSDPA,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272287590,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272288812,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272290029,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272291228,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272292443,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272293666,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272294873,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272296140,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272297361,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272298598,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272299822,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272301092,2G,EDGE,1,250,2,7803,17500,-1,0
,ServiceLog,alex,1417272302319,2G,EDGE,1,250,2,7803,17500,-1,0
